[rosmaster.main][INFO] 2024-07-27 16:10:56,002: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-07-27 16:10:56,002: Starting ROS Master Node
[rosmaster.master][INFO] 2024-07-27 16:31:06,179: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:31:06,179: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:31:06,180: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:31:06,184: publisherUpdate[/clock] -> http://rafzarf:44685/ ['http://rafzarf:38899/']
[rosmaster.master][INFO] 2024-07-27 16:31:06,184: publisherUpdate[/clock] -> http://rafzarf:38899/ ['http://rafzarf:38899/']
[rosmaster.master][INFO] 2024-07-27 16:31:06,184: publisherUpdate[/clock] -> http://rafzarf:43079/ ['http://rafzarf:38899/']
[rosmaster.master][INFO] 2024-07-27 16:31:06,185: publisherUpdate[/clock] -> http://rafzarf:38899/ ['http://rafzarf:38899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:31:06,185: publisherUpdate[/clock] -> http://rafzarf:44685/ ['http://rafzarf:38899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:31:06,185: publisherUpdate[/clock] -> http://rafzarf:43079/ ['http://rafzarf:38899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:31:06,432: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:31:06,604: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:31:06,605: -SUB [/clock] /urdf_spawner http://rafzarf:44685/
[rosmaster.master][INFO] 2024-07-27 16:31:06,606: -PUB [/rosout] /urdf_spawner http://rafzarf:44685/
[rosmaster.master][INFO] 2024-07-27 16:31:06,606: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://rafzarf:44123
[rosmaster.master][INFO] 2024-07-27 16:31:06,606: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://rafzarf:44123
[rosmaster.master][INFO] 2024-07-27 16:31:06,688: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:38899/', 'http://rafzarf:43079/']
[rosmaster.master][INFO] 2024-07-27 16:31:06,689: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:38899/', 'http://rafzarf:43079/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:31:06,745: +SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:31:06,745: +SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:31:06,746: +SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:31:06,746: +SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:31:06,746: +SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:31:06,747: +SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,629: -SUB [/gazebo/set_link_state] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,629: -SUB [/gazebo/set_model_state] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,629: -PUB [/clock] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,630: -PUB [/gazebo/link_states] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,630: -PUB [/gazebo/model_states] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,630: -PUB [/gazebo/performance_metrics] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,630: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,631: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,631: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,631: -SERVICE [/gazebo/delete_light] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,631: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,631: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,632: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,632: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,632: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,632: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,633: -SERVICE [/gazebo/get_light_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,633: -SERVICE [/gazebo/set_light_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,633: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,633: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,634: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,634: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,634: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,634: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,635: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,635: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,635: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,635: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,635: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,636: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,636: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,636: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,636: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,637: -PUB [/gazebo/parameter_descriptions] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,638: -PUB [/gazebo/parameter_updates] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,638: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,641: -SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,642: -SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,642: -SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,642: -SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,642: -SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,642: -SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,690: publisherUpdate[/clock] -> http://rafzarf:38899/ []
[rosmaster.master][INFO] 2024-07-27 16:32:12,691: publisherUpdate[/clock] -> http://rafzarf:38899/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:12,692: publisherUpdate[/clock] -> http://rafzarf:43079/ []
[rosmaster.master][INFO] 2024-07-27 16:32:12,693: publisherUpdate[/clock] -> http://rafzarf:43079/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:12,792: -PUB [/rosout] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,793: -SUB [/clock] /gazebo http://rafzarf:38899/
[rosmaster.master][INFO] 2024-07-27 16:32:12,794: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,794: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/']
[rosmaster.master][INFO] 2024-07-27 16:32:12,795: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://rafzarf:50055
[rosmaster.master][INFO] 2024-07-27 16:32:12,796: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:12,797: -CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:38,741: +PARAM [/roslaunch/uris/host_rafzarf__37425] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:38,743: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:38,744: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:38,744: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:38,744: +PARAM [/gazebo/enable_ros_network] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:38,744: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:32:39,086: +PUB [/rosout] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,088: +SUB [/clock] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,089: +SERVICE [/urdf_spawner/get_loggers] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,089: +SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,090: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:32:39,094: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:32:39,141: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/', 'http://rafzarf:39307/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,141: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/', 'http://rafzarf:39307/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,211: +PUB [/rosout] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,212: +SERVICE [/gazebo/get_loggers] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,212: +SERVICE [/gazebo/set_logger_level] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,213: +SUB [/clock] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,215: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,242: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/', 'http://rafzarf:39307/', 'http://rafzarf:32899/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,242: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:43079/', 'http://rafzarf:39307/', 'http://rafzarf:32899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,287: +PUB [/rosout] /gazebo_gui http://rafzarf:42863/
[rosmaster.master][INFO] 2024-07-27 16:32:39,287: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://rafzarf:42863/
[rosmaster.master][INFO] 2024-07-27 16:32:39,287: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://rafzarf:42863/
[rosmaster.master][INFO] 2024-07-27 16:32:39,289: +SUB [/clock] /gazebo_gui http://rafzarf:42863/
[rosmaster.master][INFO] 2024-07-27 16:32:39,290: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-07-27 16:32:39,342: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:39307/', 'http://rafzarf:32899/', 'http://rafzarf:42863/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,343: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:39307/', 'http://rafzarf:32899/', 'http://rafzarf:42863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,477: +PUB [/clock] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,478: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,478: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,478: +SERVICE [/gazebo/delete_model] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,479: +SERVICE [/gazebo/delete_light] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,479: +SERVICE [/gazebo/get_model_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,479: +SERVICE [/gazebo/get_model_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,479: +SERVICE [/gazebo/get_world_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,480: +SERVICE [/gazebo/get_joint_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,480: +SERVICE [/gazebo/get_link_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,480: +SERVICE [/gazebo/get_link_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,481: +SERVICE [/gazebo/get_light_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,481: +SERVICE [/gazebo/set_light_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,481: +SERVICE [/gazebo/get_physics_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,482: +PUB [/gazebo/link_states] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,482: +PUB [/gazebo/model_states] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,482: +PUB [/gazebo/performance_metrics] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,483: +SERVICE [/gazebo/set_link_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,483: +SERVICE [/gazebo/set_physics_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,484: +SERVICE [/gazebo/set_model_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,484: +SERVICE [/gazebo/set_model_configuration] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,485: +SERVICE [/gazebo/set_joint_properties] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,485: +SERVICE [/gazebo/set_link_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,486: +SERVICE [/gazebo/set_parameters] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,487: +SUB [/gazebo/set_link_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,487: +PUB [/gazebo/parameter_descriptions] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,488: +SUB [/gazebo/set_model_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,489: +SERVICE [/gazebo/pause_physics] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,489: +PUB [/gazebo/parameter_updates] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,489: +SERVICE [/gazebo/unpause_physics] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,489: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,490: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,490: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,491: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,491: +SERVICE [/gazebo/reset_simulation] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,491: +SERVICE [/gazebo/reset_world] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:39,492: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,493: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,493: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,493: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,493: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,494: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,494: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,494: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,494: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,494: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,495: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,495: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,495: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,495: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,496: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,497: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,498: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,498: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,499: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,499: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,499: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,499: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,500: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,500: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,500: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,500: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,500: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,501: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,501: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,501: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:32:39,544: publisherUpdate[/clock] -> http://rafzarf:39307/ ['http://rafzarf:32899/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,544: publisherUpdate[/clock] -> http://rafzarf:32899/ ['http://rafzarf:32899/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,545: publisherUpdate[/clock] -> http://rafzarf:32899/ ['http://rafzarf:32899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,545: publisherUpdate[/clock] -> http://rafzarf:42863/ ['http://rafzarf:32899/']
[rosmaster.master][INFO] 2024-07-27 16:32:39,545: publisherUpdate[/clock] -> http://rafzarf:39307/ ['http://rafzarf:32899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,546: publisherUpdate[/clock] -> http://rafzarf:42863/ ['http://rafzarf:32899/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:39,698: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:32:39,980: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:32:39,982: -SUB [/clock] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,982: -PUB [/rosout] /urdf_spawner http://rafzarf:39307/
[rosmaster.master][INFO] 2024-07-27 16:32:39,982: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://rafzarf:33481
[rosmaster.master][INFO] 2024-07-27 16:32:39,982: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://rafzarf:33481
[rosmaster.master][INFO] 2024-07-27 16:32:40,048: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:32899/', 'http://rafzarf:42863/']
[rosmaster.master][INFO] 2024-07-27 16:32:40,049: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:32899/', 'http://rafzarf:42863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:32:40,107: +SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:40,107: +SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:40,108: +SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:40,108: +SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:40,108: +SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:32:40,108: +SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,520: -SUB [/gazebo/set_link_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,521: -SUB [/gazebo/set_model_state] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,521: -PUB [/clock] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,521: publisherUpdate[/clock] -> http://rafzarf:32899/ []
[rosmaster.master][INFO] 2024-07-27 16:37:26,522: -PUB [/gazebo/link_states] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,522: -PUB [/gazebo/model_states] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,522: publisherUpdate[/clock] -> http://rafzarf:32899/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:37:26,522: -PUB [/gazebo/performance_metrics] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,522: publisherUpdate[/clock] -> http://rafzarf:42863/ []
[rosmaster.master][INFO] 2024-07-27 16:37:26,523: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,523: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,523: publisherUpdate[/clock] -> http://rafzarf:42863/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:37:26,524: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,524: -SERVICE [/gazebo/delete_light] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,524: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,524: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://rafzarf:58659
